User_ID,Posts_Per_Hour,Last_Videos_Per_Day,Followers_Gain_Overnight,Avg_Followers_Per_Day,Total_Followers,Total_Following,Avg_Post_Length,Avg_Views_Per_Day,Avg_Likes_Per_Day,Avg_Comments_Per_Day,Engagement_Rate,Has_Profile_Picture,Is_Verified,Is_Private,Is_Fake
user_2851,199,48,24444,69,292268,13856,237,826925,21374,4073,0.159,0,0,0,Fake
user_2852,393,7,18326,891,404141,35096,231,83562,19856,1447,0.09,0,0,1,Fake
user_2853,575,26,19827,804,240046,24341,133,39331,47532,1525,0.257,1,1,1,Fake
user_2854,517,29,27581,716,203043,21778,478,962562,40157,2760,0.23,1,0,0,Fake
user_2855,506,4,2529,728,168932,36060,294,668102,17257,4749,0.114,1,1,1,Fake
user_2856,418,7,26756,756,336869,36084,12,523571,42509,1703,0.152,0,1,0,Fake
user_2857,503,8,22689,321,193394,5344,286,316319,46423,835,0.27,0,0,0,Fake
user_2858,425,1,15349,980,104392,47862,123,644524,13778,289,0.022,1,0,0,Fake
user_2859,454,30,15643,873,471843,38570,500,116600,41854,1909,0.187,1,1,0,Fake
user_2860,500,22,10262,369,22001,20509,298,689565,20048,1879,0.037,0,0,1,Fake
user_2861,171,19,21387,926,19073,37288,26,397358,14591,3862,0.273,1,0,0,Fake
user_2862,84,44,21033,791,237454,49127,389,128046,28305,435,0.082,1,1,0,Fake
user_2863,578,23,13274,456,98608,30392,213,820466,35195,56,0.147,0,0,1,Fake
user_2864,31,8,27107,765,1951,45237,397,605652,30851,4450,0.183,1,0,0,Fake
user_2865,225,28,12467,905,299336,30831,485,300173,43073,4784,0.271,0,0,1,Fake
user_2866,299,38,5400,219,186343,10975,176,177544,32284,2557,0.198,0,0,0,Fake
user_2867,33,33,1791,188,8976,46135,143,261623,6674,1167,0.086,1,1,1,Fake
user_2868,281,48,26323,328,348431,45267,41,672572,22038,1700,0.176,0,1,0,Fake
user_2869,230,21,12172,479,489643,6173,90,159123,26904,2056,0.264,0,1,1,Fake
user_2870,550,11,21189,233,195316,25016,461,124749,36941,278,0.297,0,0,0,Fake
user_2871,295,45,13900,471,340114,36438,189,365272,11450,1674,0.052,0,1,1,Fake
user_2872,172,19,6380,370,177589,33866,325,297752,9231,3651,0.132,1,0,0,Real
user_2873,468,1,8844,341,217859,2913,383,919578,47574,91,0.061,1,1,0,Fake
user_2874,579,47,3552,203,393075,46453,323,50211,175,2188,0.064,1,1,0,Fake
user_2875,507,7,3420,693,439101,3299,428,79833,38159,1618,0.272,1,1,1,Fake
user_2876,562,14,2549,994,3899,49179,291,744474,17408,1565,0.185,1,1,1,Fake
user_2877,523,8,11885,720,165239,22260,176,249003,40140,1910,0.265,0,1,1,Fake
user_2878,115,44,19765,265,451939,15488,65,86403,3523,1610,0.112,0,0,0,Fake
user_2879,586,9,25519,261,242997,31375,367,964775,31907,1014,0.194,0,0,1,Fake
user_2880,116,44,27741,618,44682,35060,319,351813,26536,4402,0.244,0,0,0,Fake
user_2881,274,14,10992,765,70296,45833,122,228374,45477,4215,0.108,1,0,1,Fake
user_2882,556,19,919,955,441986,39575,387,347599,15793,1724,0.256,1,1,1,Fake
user_2883,375,8,7848,23,50319,14152,319,53895,19559,4369,0.018,0,1,0,Fake
user_2884,555,13,9247,143,311767,4401,125,430927,7376,2301,0.095,0,0,0,Fake
user_2885,42,8,5333,122,272899,35880,75,625802,22660,3007,0.036,1,0,0,Real
user_2886,451,5,17746,657,294341,24604,246,695687,13795,3265,0.111,1,1,1,Fake
user_2887,559,27,3488,420,401670,39888,368,454392,23589,675,0.283,0,1,1,Fake
user_2888,223,44,2140,437,61076,10130,90,694041,38911,1047,0.023,1,1,1,Fake
user_2889,435,48,6943,405,310842,33326,398,194559,30396,2949,0.159,0,1,0,Fake
user_2890,104,50,19566,825,71182,38134,262,407409,30580,3988,0.257,1,1,1,Fake
user_2891,253,7,359,498,248213,31430,102,69656,8191,4484,0.144,1,0,1,Real
user_2892,304,4,24789,817,259179,11296,286,426267,3339,103,0.171,0,1,0,Fake
user_2893,33,1,29808,49,290238,33362,450,574480,43515,2206,0.275,1,0,0,Fake
user_2894,460,49,10129,851,289199,18095,54,265573,3128,3807,0.269,1,1,1,Fake
user_2895,269,30,6151,541,380582,21738,91,853696,7195,1795,0.015,0,1,1,Fake
user_2896,356,48,18077,61,399289,20381,468,361123,8065,3603,0.287,1,0,0,Fake
user_2897,89,27,6610,934,178626,3500,303,353511,21825,827,0.244,1,1,1,Fake
user_2898,449,2,20918,524,62785,43080,70,175343,42169,4853,0.167,1,1,0,Fake
user_2899,120,12,1060,382,327651,6289,430,338873,16532,4290,0.078,0,1,1,Real
user_2900,242,6,7875,16,425108,33679,208,184025,30300,3044,0.222,1,0,0,Real
user_2901,214,2,8820,579,17028,9050,123,794464,29809,931,0.299,0,1,1,Real
user_2902,359,50,2786,447,412167,11018,188,687853,14989,3911,0.008,0,1,0,Fake
user_2903,438,42,18681,32,437899,47342,343,520983,18857,3448,0.151,1,1,0,Fake
user_2904,169,32,18507,982,334537,49413,34,775520,40275,4680,0.042,1,0,1,Fake
user_2905,142,37,1470,516,166234,31245,162,327038,17224,3159,0.121,0,0,1,Fake
user_2906,211,3,18472,894,128994,10650,405,936820,15754,4426,0.09,0,1,1,Fake
user_2907,211,30,25894,817,163608,79,298,78697,43464,135,0.285,1,0,0,Fake
user_2908,60,7,15853,334,281585,3537,428,2114,4702,3163,0.223,0,0,1,Fake
user_2909,583,16,1496,809,431051,11641,229,145679,43205,2423,0.161,0,0,0,Fake
user_2910,359,2,1574,551,223158,36123,40,663745,17197,3027,0.204,1,0,1,Fake
user_2911,545,4,10308,503,153853,14008,74,380931,45497,2920,0.294,1,1,1,Fake
user_2912,287,19,3054,289,20415,40307,435,296742,35163,2516,0.282,1,0,0,Real
user_2913,551,42,10112,588,450183,19303,230,510193,31703,2477,0.093,1,0,1,Fake
user_2914,172,0,277,341,55875,35170,377,755670,8748,1180,0.223,0,1,1,Real
user_2915,331,48,11686,649,28790,8353,224,848010,11334,785,0.296,0,0,0,Fake
user_2916,299,6,24631,68,492331,40977,241,68162,23094,3011,0.191,0,1,0,Fake
user_2917,296,50,9253,752,157393,14984,212,979618,23939,4009,0.276,0,1,0,Fake
user_2918,586,7,13046,77,348559,8865,340,741958,30690,4418,0.19,1,1,0,Fake
user_2919,273,38,16391,578,71785,43416,179,489207,32799,1822,0.004,0,0,0,Fake
user_2920,526,13,6385,94,364855,10190,431,612105,22070,3797,0.126,0,1,0,Fake
user_2921,97,37,10304,997,135413,3877,97,569170,26298,1288,0.223,1,1,1,Fake
user_2922,138,12,24636,571,427658,16512,242,626220,16682,3564,0.117,1,0,1,Fake
user_2923,421,11,12800,799,199009,5811,451,739022,6806,2370,0.218,1,0,1,Fake
user_2924,60,42,23779,115,80235,18181,95,643387,14630,246,0.113,1,1,0,Fake
user_2925,283,22,11660,544,147150,18267,293,289320,22453,2647,0.259,1,1,1,Fake
user_2926,129,1,4244,162,178227,31934,339,545884,17718,1689,0.188,0,0,0,Real
user_2927,135,5,23024,817,445506,18268,165,551248,42477,1191,0.073,0,0,0,Fake
user_2928,255,9,22108,525,216022,42915,192,959343,47921,3688,0.134,1,0,1,Fake
user_2929,149,47,3190,866,39005,13855,115,954017,41541,1623,0.093,0,0,0,Fake
user_2930,329,17,10856,871,278377,47916,311,376321,31968,4935,0.031,1,1,0,Fake
user_2931,253,37,13345,89,190728,8629,260,446608,20251,3511,0.244,1,0,0,Fake
user_2932,402,22,29376,587,39380,49106,145,409392,6241,4279,0.24,0,1,1,Fake
user_2933,501,22,24295,944,261245,34399,329,633873,25788,4336,0.239,1,0,0,Fake
user_2934,145,10,16501,479,161682,49006,393,296040,34994,2970,0.156,0,0,1,Fake
user_2935,591,32,3309,624,387254,7189,330,531296,21548,1672,0.147,0,1,0,Fake
user_2936,275,49,16455,665,157192,4327,310,597911,42513,2155,0.287,1,0,1,Fake
user_2937,424,46,26459,195,213317,27620,201,995767,24516,1087,0.189,0,1,0,Fake
user_2938,384,39,25397,769,11918,23586,21,626927,30644,4310,0.116,1,1,1,Fake
user_2939,462,15,4921,74,13708,37832,241,231636,14024,4555,0.003,0,1,0,Fake
user_2940,77,32,776,785,149503,39481,380,61188,40604,1748,0.023,1,1,0,Fake
user_2941,95,36,19240,700,171837,46565,10,32113,43593,4687,0.232,1,0,1,Fake
user_2942,412,4,26085,441,96875,12863,268,387180,20583,311,0.131,0,0,1,Fake
user_2943,527,6,12521,837,373188,45947,449,111114,9938,1810,0.105,0,0,0,Fake
user_2944,284,37,15628,283,48798,668,289,619548,15583,4941,0.003,0,0,0,Fake
user_2945,377,48,19213,476,455870,44114,232,659206,9474,3742,0.032,1,1,0,Fake
user_2946,465,0,28469,462,72050,8292,164,734796,35153,4974,0.049,0,1,1,Fake
user_2947,499,33,27919,910,488327,48216,427,765952,24033,3839,0.001,1,1,0,Fake
user_2948,335,13,1225,901,275227,41110,11,357284,24437,4242,0.218,0,0,0,Fake
user_2949,595,45,9506,756,316096,48154,224,453704,22906,1783,0.057,1,0,1,Fake
user_2950,2,12,5282,155,314334,854,393,473345,36220,1730,0.125,1,0,0,Real
user_2951,95,18,4965,666,446467,8361,263,364766,1156,657,0.0,0,1,0,Real
user_2952,469,10,22360,338,52493,2366,196,984696,44181,3049,0.076,0,1,1,Fake
user_2953,366,48,15175,74,190071,41552,395,695633,49143,187,0.016,0,0,1,Fake
user_2954,64,34,2580,186,59440,13622,221,961559,38146,1949,0.273,1,1,0,Fake
user_2955,547,0,29006,663,49889,3323,443,421412,22545,1351,0.144,0,1,1,Fake
user_2956,407,46,20511,589,138516,18153,455,218321,31849,774,0.167,1,0,0,Fake
user_2957,223,6,3056,347,402652,46818,21,383380,48944,4864,0.243,1,0,1,Real
user_2958,439,13,23542,464,174999,45605,96,381746,39177,4176,0.162,0,1,0,Fake
user_2959,216,32,7588,540,166887,9782,32,816103,19753,3064,0.237,0,0,1,Fake
user_2960,506,45,28980,799,465781,14353,289,529390,31968,4764,0.289,1,0,1,Fake
user_2961,274,30,7066,709,64868,8598,15,310634,23732,3445,0.153,1,0,1,Fake
user_2962,330,23,26459,757,95744,8557,350,929575,32871,2829,0.068,1,0,1,Fake
user_2963,290,44,22330,839,302205,46985,376,152719,6404,2972,0.04,0,0,0,Fake
user_2964,345,37,21437,971,111311,28764,482,893111,42835,661,0.278,1,0,1,Fake
user_2965,560,11,4615,442,305255,32638,62,193180,26790,244,0.018,0,0,0,Fake
user_2966,591,28,25192,910,419625,23538,299,470029,26375,1046,0.117,0,1,1,Fake
user_2967,133,43,23545,21,41334,8335,441,669150,2903,2716,0.024,0,1,0,Fake
user_2968,579,6,5277,411,121382,45577,442,759599,10183,95,0.224,1,1,1,Fake
user_2969,496,11,16437,588,25731,6765,97,90620,34793,3245,0.185,0,1,0,Fake
user_2970,351,22,16918,300,144973,15971,314,477820,17202,3570,0.089,0,1,0,Fake
user_2971,49,24,23878,6,163309,24440,33,163643,41161,3558,0.112,1,0,0,Fake
user_2972,47,27,19947,638,441171,47045,94,408647,41961,4292,0.255,0,1,1,Fake
user_2973,101,13,21344,848,398791,12711,105,423842,7704,3316,0.186,1,1,0,Fake
user_2974,470,32,17147,399,288467,2715,405,139742,12675,301,0.229,0,1,0,Fake
user_2975,16,14,25186,19,395753,49761,49,797359,26905,3303,0.185,0,1,0,Fake
user_2976,127,26,11187,8,283800,8561,472,685150,10986,3749,0.244,0,0,0,Fake
user_2977,161,7,14663,230,478660,32986,200,379191,15619,1828,0.226,0,0,0,Fake
user_2978,451,48,25734,330,450495,6130,407,424771,13985,2438,0.136,1,0,0,Fake
user_2979,467,20,4299,437,41766,27389,432,384783,48605,4048,0.263,1,1,0,Fake
user_2980,0,7,11109,154,425500,21985,493,27147,48238,3420,0.049,0,0,1,Fake
user_2981,438,29,9530,265,373719,3082,163,271571,42939,3858,0.279,1,1,1,Fake
user_2982,207,7,11806,876,287800,26683,461,401375,41817,766,0.194,1,1,1,Fake
user_2983,135,33,20429,228,490319,16611,426,916418,19788,2439,0.086,0,0,1,Fake
user_2984,309,8,28047,598,302703,25943,131,8383,29100,4655,0.083,1,1,1,Fake
user_2985,162,31,14119,690,456288,12913,327,499553,123,4726,0.081,1,0,1,Fake
user_2986,280,48,1311,786,362011,189,26,23650,19699,4357,0.077,0,0,0,Fake
user_2987,95,23,29185,334,286295,44707,153,695559,1195,3510,0.004,0,0,0,Fake
user_2988,369,45,23355,545,155821,3764,142,44914,30475,2020,0.143,0,0,0,Fake
user_2989,256,18,25368,468,475172,22572,287,87035,6669,1165,0.253,1,1,0,Fake
user_2990,84,35,22376,669,289599,46874,303,308344,16490,4583,0.051,1,0,0,Fake
user_2991,380,46,12701,681,344928,38985,477,900749,26243,4780,0.212,0,1,1,Fake
user_2992,169,2,7835,205,155999,15126,27,685673,38856,2935,0.16,1,1,0,Real
user_2993,53,5,6842,788,52657,28833,309,965718,29136,729,0.127,1,1,1,Fake
user_2994,405,20,20001,841,469408,29944,125,287786,41523,7,0.216,1,1,0,Fake
user_2995,312,31,19886,588,211628,30120,98,116634,46944,1893,0.106,0,0,1,Fake
user_2996,239,7,2457,947,394422,23321,470,879579,6292,4323,0.11,1,1,1,Fake
user_2997,439,24,4993,363,488000,26075,90,233289,16677,2743,0.156,0,1,0,Fake
user_2998,93,18,18576,914,21358,38309,188,5341,47810,1517,0.278,0,0,0,Fake
user_2999,97,29,20571,901,163521,6288,500,858166,32289,2542,0.097,0,1,1,Fake
user_3000,1,38,16302,732,481735,40049,108,396438,43872,1201,0.18,1,1,1,Fake
user_3001,218,47,3191,888,460306,35210,136,533981,38657,3847,0.26,0,0,0,Fake
user_3002,488,19,26369,590,220290,14696,115,679772,32056,3122,0.082,0,1,0,Fake
user_3003,79,43,489,156,48741,8652,98,441428,47209,1383,0.293,0,1,1,Fake
user_3004,135,28,4673,193,344927,4655,13,902976,45451,1250,0.198,1,1,1,Fake
user_3005,231,14,25110,791,174727,44812,500,188777,16092,845,0.209,0,1,0,Fake
user_3006,531,35,28523,151,141058,1501,95,273339,19060,2664,0.064,1,0,0,Fake
user_3007,455,26,10143,211,388546,42713,135,42493,8158,2887,0.226,1,0,0,Fake
user_3008,9,18,17928,315,27291,10610,193,825704,36436,4636,0.147,0,1,0,Fake
user_3009,8,27,28427,185,71770,39204,44,734457,22891,3280,0.229,1,0,1,Fake
user_3010,351,12,26128,103,36043,5875,30,536819,46769,1982,0.151,0,0,0,Fake
user_3011,123,4,25606,26,49448,27244,88,466699,20928,3618,0.178,1,1,0,Fake
user_3012,432,30,29331,546,497540,44737,424,815822,37480,2416,0.009,0,1,0,Fake
user_3013,135,43,2856,616,495292,44943,201,847277,22285,1686,0.094,0,0,1,Fake
user_3014,489,23,16348,967,308440,48647,473,107591,2735,4692,0.143,1,0,1,Fake
user_3015,72,11,3083,864,2102,4851,343,919547,33960,3396,0.141,0,0,1,Fake
user_3016,234,0,14903,40,56009,30780,422,5398,46718,1866,0.246,0,1,0,Fake
user_3017,392,43,10279,798,467351,19564,179,3597,14205,4887,0.192,1,0,1,Fake
user_3018,91,31,5561,130,250073,24780,186,669171,32723,4945,0.255,0,1,1,Fake
user_3019,104,43,9686,553,22295,39853,446,852210,18572,2106,0.063,1,0,1,Fake
user_3020,105,6,5291,356,246008,2678,40,431856,24435,2759,0.133,0,1,0,Real
user_3021,320,25,2233,977,424411,10428,68,429054,46785,4886,0.005,0,0,0,Fake
user_3022,376,28,9178,70,189335,38144,326,567799,26373,2367,0.094,1,0,1,Fake
user_3023,306,33,18891,335,212854,49091,462,628626,2430,59,0.188,0,0,1,Fake
user_3024,140,42,11905,891,284145,34792,383,61860,8038,1647,0.012,0,0,1,Fake
user_3025,391,43,11579,322,56041,14297,125,704974,30243,4557,0.176,1,0,0,Fake
user_3026,136,5,2923,950,138560,7820,182,285153,1664,4611,0.182,1,1,1,Fake
user_3027,146,7,2330,235,83260,1911,155,843272,12514,2849,0.219,1,1,0,Fake
user_3028,70,9,5871,673,309777,17279,178,796599,39877,2624,0.161,0,1,1,Real
user_3029,543,25,23286,213,492650,16249,417,105162,25447,2342,0.095,1,0,1,Fake
user_3030,576,25,25294,206,294225,48619,377,509462,6604,3397,0.232,1,1,0,Fake
user_3031,8,44,15097,310,469250,35468,359,142161,1264,2967,0.245,0,0,0,Fake
user_3032,168,37,8452,167,416340,18081,469,562349,5100,3567,0.069,1,1,0,Fake
user_3033,450,6,15507,434,129801,4383,27,147554,30154,3014,0.017,1,1,0,Fake
user_3034,359,47,8389,277,42996,40638,125,8082,22802,1625,0.071,0,0,0,Fake
user_3035,218,10,25006,238,175145,25368,447,494626,40355,610,0.292,0,0,1,Fake
user_3036,155,4,28726,958,88279,25682,217,427445,44420,3849,0.13,1,0,0,Fake
user_3037,421,23,14484,941,97061,10630,307,176685,2047,476,0.008,1,1,1,Fake
user_3038,453,12,21308,222,339993,9885,268,201509,43191,4206,0.04,1,0,1,Fake
user_3039,222,21,4602,790,481381,37190,426,525863,2576,4018,0.107,1,0,0,Fake
user_3040,88,12,4062,363,298327,5318,293,755095,49674,1779,0.165,1,0,1,Real
user_3041,102,38,18636,27,367367,13305,423,116728,6872,256,0.123,0,0,0,Fake
user_3042,143,25,15999,140,454396,7767,296,127627,28726,438,0.19,1,0,1,Fake
user_3043,126,7,1297,898,54459,27511,155,368232,49132,1225,0.115,0,0,1,Fake
user_3044,393,14,11910,920,330741,31906,365,912451,2311,745,0.215,1,0,1,Fake
user_3045,359,27,28147,967,425851,916,411,831251,25114,128,0.256,0,0,1,Fake
user_3046,439,46,9392,450,8831,32839,116,691641,30147,1199,0.126,1,0,1,Fake
user_3047,322,31,13137,126,246580,3661,329,169174,37537,3831,0.107,1,0,1,Fake
user_3048,143,17,13403,854,114513,24044,109,146807,42349,1671,0.203,0,1,0,Fake
user_3049,253,48,28082,970,382074,26598,396,240510,17675,3114,0.272,0,0,0,Fake
user_3050,283,45,20305,384,371280,36515,407,149763,37658,3080,0.118,1,1,1,Fake
user_3051,86,49,22301,26,66407,24154,135,579038,2191,1814,0.272,1,1,0,Fake
user_3052,254,37,4226,454,88798,27373,108,155276,32039,1374,0.098,1,1,0,Fake
user_3053,566,37,14445,888,386852,25772,458,189772,35585,2874,0.025,0,1,1,Fake
user_3054,291,17,12017,761,431056,30179,93,183489,28342,3199,0.051,0,1,0,Fake
user_3055,27,48,16792,874,452893,49357,160,583077,45922,3778,0.017,0,0,1,Fake
user_3056,308,50,27683,757,357799,2659,445,162553,39150,1678,0.15,0,1,1,Fake
user_3057,210,41,20467,213,267221,25111,136,297699,11671,1522,0.039,0,0,0,Fake
user_3058,530,25,10277,389,125088,15326,211,13810,34668,1392,0.05,0,1,1,Fake
user_3059,521,22,12244,50,213862,45903,480,562089,20486,1675,0.041,1,0,1,Fake
user_3060,193,30,2735,457,2771,25821,93,291208,20566,2335,0.093,0,0,0,Fake
user_3061,401,42,22354,449,357255,10025,313,493923,44558,4136,0.197,0,0,0,Fake
user_3062,302,38,13539,408,274189,5512,228,342613,6413,3702,0.274,0,1,0,Fake
user_3063,55,25,16578,203,458790,37377,77,908410,26074,2194,0.158,0,0,0,Fake
user_3064,245,31,14748,210,143295,33563,13,163100,46113,4622,0.263,0,0,1,Fake
user_3065,506,32,8612,789,302352,25802,425,551560,10229,1751,0.039,0,1,1,Fake
user_3066,395,17,28750,389,416631,23727,285,201960,7198,4902,0.083,1,1,0,Fake
user_3067,115,9,28689,604,382652,23702,23,375301,49103,535,0.175,0,1,0,Fake
user_3068,246,49,22365,834,406985,3961,187,635432,23931,3490,0.018,0,0,1,Fake
user_3069,511,29,1398,127,441366,19870,298,619766,37899,3206,0.105,1,0,1,Fake
user_3070,72,6,20336,95,98330,38090,392,624422,15489,41,0.236,0,0,1,Fake
user_3071,540,7,21098,992,258291,18804,389,311595,43554,786,0.19,0,0,0,Fake
user_3072,12,16,1869,179,287081,16694,285,33501,36023,4753,0.096,1,1,0,Real
user_3073,369,31,24282,518,124734,19693,340,1351,38363,1014,0.112,0,0,1,Fake
user_3074,324,31,25906,935,31127,42993,128,286176,27801,273,0.101,1,0,1,Fake
user_3075,135,14,8022,592,225298,2370,72,96751,29174,4941,0.24,0,1,0,Real
user_3076,396,40,22929,741,110628,28899,74,40908,26332,85,0.192,0,0,0,Fake
user_3077,582,8,26910,528,321523,28277,435,761570,44358,2476,0.141,1,1,1,Fake
user_3078,430,1,18376,124,349638,25658,413,787804,16383,4495,0.136,0,1,0,Fake
user_3079,374,6,260,166,203655,12867,147,581167,23130,4254,0.219,1,1,0,Fake
user_3080,559,47,5064,774,100910,44882,395,280993,12972,3529,0.177,1,0,1,Fake
user_3081,176,3,27953,214,432550,20065,148,474345,28078,3246,0.011,1,0,0,Fake
user_3082,482,4,3450,123,276709,39626,56,634744,31903,187,0.134,1,0,0,Fake
user_3083,74,31,9524,963,153462,12357,92,841517,15738,3623,0.268,1,0,1,Fake
user_3084,17,43,12314,500,180495,47007,460,121448,24118,1702,0.276,0,0,0,Fake
user_3085,69,1,5184,758,71413,14727,306,239256,44158,1263,0.278,1,1,1,Real
user_3086,14,11,18682,619,212085,37195,39,391145,23333,3386,0.232,0,1,0,Fake
user_3087,268,24,13083,366,309733,27317,237,933134,46086,2535,0.097,1,1,0,Fake
user_3088,220,38,27978,767,215767,22530,409,819729,34549,2492,0.269,0,0,1,Fake
user_3089,40,43,2391,324,477493,559,180,106723,38951,3664,0.146,0,0,0,Fake
user_3090,61,20,7308,425,303212,19811,394,738754,26707,4568,0.258,1,1,1,Real
user_3091,407,9,12721,195,150818,42416,316,121069,2980,4677,0.168,1,0,1,Fake
user_3092,518,19,28644,215,141222,39617,211,981480,32050,1619,0.225,1,1,0,Fake
user_3093,293,39,15147,92,130563,24702,170,258237,3787,3842,0.218,1,0,1,Fake
user_3094,513,39,21926,818,323163,10962,474,363886,29783,4211,0.218,1,0,1,Fake
user_3095,425,6,3063,519,448863,29728,457,699414,8394,2927,0.225,0,0,0,Fake
user_3096,433,48,11433,368,466389,12436,323,31144,8705,2974,0.099,1,1,1,Fake
user_3097,411,4,15265,489,65351,8485,317,866168,34994,2288,0.051,0,1,0,Fake
user_3098,84,42,15351,261,370621,11071,324,894428,35280,748,0.283,1,0,0,Fake
user_3099,549,48,21052,520,220318,25253,78,991630,14050,3967,0.281,0,1,0,Fake
user_3100,550,33,17534,114,133693,8827,497,811915,17700,3528,0.223,1,1,1,Fake
user_3101,156,49,29495,967,339915,28432,38,329691,5595,477,0.249,0,1,1,Fake
user_3102,284,31,26813,467,317328,7698,70,203675,14000,190,0.126,0,0,1,Fake
user_3103,85,50,15232,16,260926,5797,83,334164,15104,4910,0.238,0,0,1,Fake
user_3104,317,29,3575,7,761,19367,134,817646,22636,1620,0.254,0,1,0,Fake
user_3105,80,12,2812,389,60089,9624,264,989519,6977,4060,0.015,0,1,1,Fake
user_3106,523,18,5907,822,212622,16759,215,464515,49367,792,0.198,0,0,1,Fake
user_3107,208,42,23978,430,309716,14184,111,972706,12704,3398,0.242,1,1,1,Fake
user_3108,159,31,3550,409,100225,26931,48,152692,40114,2397,0.232,0,0,1,Fake
user_3109,549,31,13007,984,391530,43611,256,172734,478,2996,0.256,0,0,1,Fake
user_3110,334,32,25172,878,132611,9007,245,803359,4876,4581,0.256,0,0,1,Fake
user_3111,400,16,14192,102,362440,48420,168,674369,17832,880,0.177,1,1,1,Fake
user_3112,600,34,6536,363,67209,22513,311,556387,12423,118,0.19,1,0,1,Fake
user_3113,67,21,13157,369,302312,42896,200,620808,3088,2339,0.053,1,0,1,Fake
user_3114,317,34,10771,968,96656,36359,152,137627,39557,2867,0.082,0,0,0,Fake
user_3115,447,34,2112,317,427004,45575,91,968397,30677,4020,0.206,1,1,1,Fake
user_3116,244,1,10396,856,335974,21008,43,865748,20308,2022,0.254,1,0,1,Fake
user_3117,59,48,11220,66,304194,17468,474,8027,10811,2227,0.128,0,1,0,Fake
user_3118,250,2,19803,444,62902,44138,17,829995,32276,3428,0.263,1,0,0,Fake
user_3119,88,27,15934,968,351809,9915,206,974631,41631,3566,0.063,0,1,0,Fake
user_3120,444,7,6967,868,130432,6646,103,457892,20300,4707,0.187,0,1,0,Fake
user_3121,118,24,23012,667,69441,44510,314,303319,40270,2458,0.149,0,0,0,Fake
user_3122,464,28,24290,307,372804,33730,406,123375,14857,2088,0.204,1,1,0,Fake
user_3123,56,20,15604,234,21079,33635,453,670623,28325,4044,0.175,0,1,0,Fake
user_3124,316,24,3746,718,121034,41696,147,734222,26554,1748,0.281,1,0,1,Fake
user_3125,179,28,9121,86,131069,2574,338,981475,44064,1915,0.185,1,1,0,Fake
user_3126,122,29,14895,666,390531,34983,57,697203,14746,4420,0.043,0,1,0,Fake
user_3127,12,2,1254,659,24413,48165,299,376841,20555,3608,0.246,0,0,1,Real
